planner,num_agents,num_robots,f,d,completion_time,planner_time,damage,num_disabledIterativeAssignmentPlanner,50,10,1.1,5,266.2426349671643,0.0,4342.821520294628,6
IterativeAssignmentPlanner,50,10,2.0,5,114.99258852583208,0.01451873779296875,3380.3862551543784,50
IterativeAssignmentPlanner,50,10,2.0,5,116.48654986999382,0.016024351119995117,2824.977650790355,50
IterativeAssignmentPlanner,50,10,2.0,5,129.94976236004538,0.01651477813720703,3563.4603052883494,50
IterativeAssignmentPlanner,50,10,2.0,5,125.73414533935025,0.012506723403930664,3124.969643941804,50
IterativeAssignmentPlanner,50,10,2.0,5,131.69537041161206,0.015624046325683594,2973.977207922426,50
IterativeAssignmentPlanner,100,10,2.0,5,129.0202789418446,0.04687142372131348,6386.280894615664,100
IterativeAssignmentPlanner,100,10,2.0,5,126.02678506261843,0.04687166213989258,6125.127496268213,100
IterativeAssignmentPlanner,100,10,2.0,5,123.4087615371464,0.04717564582824707,6250.628978662869,100
IterativeAssignmentPlanner,100,10,2.0,5,134.51262243058196,0.049762725830078125,6121.433767767506,100
IterativeAssignmentPlanner,100,10,2.0,5,158.8121654665662,0.04552102088928223,6345.032734128134,100
IterativeAssignmentPlanner,200,10,2.0,5,180.55961218299626,0.18337798118591309,15501.331888441357,200
IterativeAssignmentPlanner,200,10,2.0,5,143.38995102011137,0.20325207710266113,13463.287663857502,200
IterativeAssignmentPlanner,200,10,2.0,5,157.56777239898216,0.2122025489807129,14287.104751961704,200
IterativeAssignmentPlanner,200,10,2.0,5,171.69998014554324,0.20588183403015137,14110.955624981212,200
IterativeAssignmentPlanner,200,10,2.0,5,160.32768691690936,0.20308899879455566,14494.338153887045,200
IterativeAssignmentPlanner,300,10,2.0,5,196.47506070881812,0.3666269779205322,23264.843292707617,300
IterativeAssignmentPlanner,300,10,2.0,5,197.0346639873138,0.4465649127960205,24774.338833123977,300
IterativeAssignmentPlanner,300,10,2.0,5,190.88407896972697,0.48323893547058105,23006.889898086472,300
IterativeAssignmentPlanner,300,10,2.0,5,198.17564145229582,0.4113187789916992,24515.98238277019,300
IterativeAssignmentPlanner,300,10,2.0,5,192.27224325243247,0.47461724281311035,23347.335640655874,300
IterativeAssignmentPlanner,400,10,2.0,5,201.1443070017088,0.7512249946594238,32710.20189038872,400
IterativeAssignmentPlanner,400,10,2.0,5,196.08145485997665,0.8047647476196289,34262.86464666236,400
IterativeAssignmentPlanner,400,10,2.0,5,200.96677710966037,0.7291078567504883,33785.914592649104,400
IterativeAssignmentPlanner,400,10,2.0,5,201.11289707375204,0.729154109954834,32928.50534360903,400
IterativeAssignmentPlanner,400,10,2.0,5,200.98805842640598,0.715543270111084,34346.857870600215,400
IterativeAssignmentPlanner,500,10,2.0,5,195.7446562551719,1.1994965076446533,43441.210660904675,500
IterativeAssignmentPlanner,500,10,2.0,5,204.8583758700857,1.7880358695983887,45355.85124137993,500
IterativeAssignmentPlanner,500,10,2.0,5,192.100591031352,1.2400975227355957,43260.591467957194,500
IterativeAssignmentPlanner,500,10,2.0,5,207.685439532398,1.1168880462646484,45044.54286998212,500
IterativeAssignmentPlanner,500,10,2.0,5,205.09142539763442,1.3923759460449219,45854.43278898873,500
IterativeAssignmentPlanner,600,10,2.0,5,205.30917528182835,1.7374029159545898,54772.42639413115,600
IterativeAssignmentPlanner,600,10,2.0,5,202.28861916912828,2.0519320964813232,56408.08345507724,600
IterativeAssignmentPlanner,600,10,2.0,5,220.59630302063005,2.1479527950286865,58873.65345358358,600
IterativeAssignmentPlanner,600,10,2.0,5,206.10624081838577,1.803863525390625,54746.51452023303,600
IterativeAssignmentPlanner,600,10,2.0,5,200.75896356361977,2.046349048614502,58353.612548284,600
IterativeAssignmentPlanner,700,10,2.0,5,207.0127986745596,2.565049886703491,70860.97682571047,697
IterativeAssignmentPlanner,700,10,2.0,5,227.0812650757972,2.6299245357513428,72659.32590076525,700
IterativeAssignmentPlanner,700,10,2.0,5,222.993472902211,6.738651275634766,71039.66180132932,694
IterativeAssignmentPlanner,700,10,2.0,5,204.96284212304133,9.28430986404419,66529.58942929578,700
IterativeAssignmentPlanner,700,10,2.0,5,216.93467493901554,7.398340225219727,69152.22733653746,700
IterativeAssignmentPlanner,800,10,2.0,5,218.31754671521767,6.341890811920166,84238.02650829076,771
IterativeAssignmentPlanner,800,10,2.0,5,209.05724984542906,4.560980558395386,84509.61099204964,799
IterativeAssignmentPlanner,800,10,2.0,5,210.93548926332414,4.335538625717163,87523.65403697168,774
IterativeAssignmentPlanner,800,10,2.0,5,215.40837826862636,4.406874418258667,79840.05461454815,796
IterativeAssignmentPlanner,800,10,2.0,5,215.17263777846168,4.890690803527832,85736.76489494133,792
IterativeAssignmentPlanner,900,10,2.0,5,210.99210994417797,7.232424020767212,96852.23965960981,876
IterativeAssignmentPlanner,900,10,2.0,5,220.86405511839808,6.553768634796143,94636.3246469849,886
IterativeAssignmentPlanner,900,10,2.0,5,209.32532419119778,4.478657484054565,94817.6601368129,891
IterativeAssignmentPlanner,900,10,2.0,5,206.40461294122704,3.819833993911743,91982.11671614135,888
IterativeAssignmentPlanner,900,10,2.0,5,214.93643782902797,3.643906354904175,100088.41023113752,868
IterativeAssignmentPlanner,1000,10,2.0,5,214.42958473879742,4.246562242507935,109499.50779355023,960
IterativeAssignmentPlanner,1000,10,2.0,5,220.6037055435164,4.508418560028076,120147.2718173939,893
IterativeAssignmentPlanner,1000,10,2.0,5,214.73674801490745,4.458443641662598,109314.54410044379,967
IterativeAssignmentPlanner,1000,10,2.0,5,218.91312687627578,4.365582704544067,112362.41780525642,932
IterativeAssignmentPlanner,1000,10,2.0,5,223.3866680339554,7.5548107624053955,114627.16530912815,939
KmeansAssignmentPlanner,50,10,2.0,5,123.89193563535714,0.21187853813171387,3527.021116084055,50
KmeansAssignmentPlanner,50,10,2.0,5,119.75457306653814,0.19289112091064453,3012.6660153078174,50
KmeansAssignmentPlanner,50,10,2.0,5,141.3604625405071,0.14291644096374512,3536.827004615614,50
KmeansAssignmentPlanner,50,10,2.0,5,124.34225466027516,0.14043903350830078,3151.2991763906816,50
KmeansAssignmentPlanner,50,10,2.0,5,112.13640415878744,0.13691949844360352,3019.1279476430395,50
KmeansAssignmentPlanner,100,10,2.0,5,147.7361100880683,0.21587610244750977,6732.801492700292,100
KmeansAssignmentPlanner,100,10,2.0,5,141.46496768098382,0.42576074600219727,6943.640328325388,100
KmeansAssignmentPlanner,100,10,2.0,5,144.21162210798119,0.279832124710083,6855.446559467395,100
KmeansAssignmentPlanner,100,10,2.0,5,136.88998726037022,0.22987079620361328,6690.341324121065,100
KmeansAssignmentPlanner,100,10,2.0,5,146.17892596321903,0.2109215259552002,6697.211874261341,100
KmeansAssignmentPlanner,200,10,2.0,5,173.98417637247013,0.41976118087768555,16552.03569464646,200
KmeansAssignmentPlanner,200,10,2.0,5,167.66987643138765,0.9895036220550537,14900.411635931285,200
KmeansAssignmentPlanner,200,10,2.0,5,158.92670752968718,0.7006077766418457,15987.982410245473,200
KmeansAssignmentPlanner,200,10,2.0,5,161.3132976742429,0.8814973831176758,15731.683099674192,200
KmeansAssignmentPlanner,200,10,2.0,5,161.6449737494055,0.5047175884246826,16232.549393192323,200
KmeansAssignmentPlanner,300,10,2.0,5,194.51440428072246,1.1183741092681885,26397.396797550817,300
KmeansAssignmentPlanner,300,10,2.0,5,196.97330464827022,0.9408566951751709,26051.42087346998,300
KmeansAssignmentPlanner,300,10,2.0,5,162.94406325905211,1.2282993793487549,26728.91544534214,300
KmeansAssignmentPlanner,300,10,2.0,5,201.7127354631943,0.9444601535797119,27434.988247216497,297
KmeansAssignmentPlanner,300,10,2.0,5,175.59489914266666,1.8619914054870605,27231.954566523415,300
KmeansAssignmentPlanner,400,10,2.0,5,194.880960965339,1.46480131149292,36084.276008582325,400
KmeansAssignmentPlanner,400,10,2.0,5,200.87594261858672,2.455692768096924,38735.57117735525,394
KmeansAssignmentPlanner,400,10,2.0,5,193.14292430541994,2.657806634902954,36889.076850842794,400
KmeansAssignmentPlanner,400,10,2.0,5,205.49848243821333,1.1471786499023438,37161.142454042776,396
KmeansAssignmentPlanner,400,10,2.0,5,182.89183886221863,1.1000564098358154,38087.469836162854,400
KmeansAssignmentPlanner,500,10,2.0,5,203.05779432226853,1.5282104015350342,48407.374495590266,495
KmeansAssignmentPlanner,500,10,2.0,5,205.6577499237486,1.5546152591705322,52551.09408420893,487
KmeansAssignmentPlanner,500,10,2.0,5,189.82190756149862,1.5812034606933594,50995.19840657379,500
KmeansAssignmentPlanner,500,10,2.0,5,207.81250538817653,1.5763180255889893,50719.71155566311,488
KmeansAssignmentPlanner,500,10,2.0,5,202.80097456201813,1.6967508792877197,52551.16129996543,499
KmeansAssignmentPlanner,600,10,2.0,5,211.67011520027987,2.0310609340667725,62409.2427624095,588
KmeansAssignmentPlanner,600,10,2.0,5,213.66343240422702,2.0313432216644287,63131.3415803232,588
KmeansAssignmentPlanner,600,10,2.0,5,196.38657883944643,2.303633451461792,64937.00585409158,597
KmeansAssignmentPlanner,600,10,2.0,5,203.724148187698,2.0799953937530518,62952.393222204024,577
KmeansAssignmentPlanner,600,10,2.0,5,208.1862266932211,2.1296184062957764,64940.017850451244,582
KmeansAssignmentPlanner,700,10,2.0,5,205.34753327989694,2.799631118774414,77310.2008195522,672
KmeansAssignmentPlanner,700,10,2.0,5,212.0189943182626,2.9008257389068604,77720.9595021491,676
KmeansAssignmentPlanner,700,10,2.0,5,214.5869641018599,3.054931640625,77944.60750753958,696
KmeansAssignmentPlanner,700,10,2.0,5,208.38057613492956,2.769406318664551,77871.41434583484,696
KmeansAssignmentPlanner,700,10,2.0,5,226.0439892961339,2.702993392944336,77346.25992838576,675
KmeansAssignmentPlanner,800,10,2.0,5,204.65295171290288,3.583142042160034,91683.78332164683,759
KmeansAssignmentPlanner,800,10,2.0,5,228.72608105593463,4.798433780670166,92147.59656525051,753
KmeansAssignmentPlanner,800,10,2.0,5,215.66041837215144,8.199840784072876,94302.06354012899,790
KmeansAssignmentPlanner,800,10,2.0,5,209.6046219071769,4.095476865768433,89914.42126425702,755
KmeansAssignmentPlanner,800,10,2.0,5,210.42407648550673,3.9207849502563477,93863.00740973456,748
KmeansAssignmentPlanner,900,10,2.0,5,219.7998073142258,4.205888032913208,108338.41655632605,843
KmeansAssignmentPlanner,900,10,2.0,5,228.38946278793085,4.433236122131348,105561.29498976983,846
KmeansAssignmentPlanner,900,10,2.0,5,228.55635109763998,4.394052028656006,108748.08798140222,886
KmeansAssignmentPlanner,900,10,2.0,5,233.60301738329068,4.059463262557983,104371.85127547548,844
KmeansAssignmentPlanner,900,10,2.0,5,226.44182452030384,4.438927173614502,109358.30769276051,841
KmeansAssignmentPlanner,1000,10,2.0,5,240.94831113031591,5.590972185134888,121192.86415257448,930
KmeansAssignmentPlanner,1000,10,2.0,5,232.1892325081656,4.902825832366943,127645.27409918449,911
KmeansAssignmentPlanner,1000,10,2.0,5,238.82095613553383,5.718245983123779,124235.84075553008,967
KmeansAssignmentPlanner,1000,10,2.0,5,232.88931817328597,4.7262609004974365,120181.67844475097,917
KmeansAssignmentPlanner,1000,10,2.0,5,231.78217929841577,5.457937717437744,122635.40761744186,915
StaticLinePlanner,50,10,2.0,5,135.31998004662685,0.0,6795.744574522623,33
StaticLinePlanner,50,10,2.0,5,121.39387435907037,0.0,6509.617983645619,34
StaticLinePlanner,50,10,2.0,5,127.96537953956474,0.0,7464.474125995478,29
StaticLinePlanner,50,10,2.0,5,123.84174741385148,0.0,7076.736198843282,31
StaticLinePlanner,50,10,2.0,5,136.68963627012693,0.016510009765625,7040.312317008384,35
StaticLinePlanner,100,10,2.0,5,142.52614443756352,0.014504671096801758,13548.275086911202,73
StaticLinePlanner,100,10,2.0,5,141.06110875728638,0.0,13458.950692394348,73
StaticLinePlanner,100,10,2.0,5,155.7756013259917,0.0,14219.744612000568,77
StaticLinePlanner,100,10,2.0,5,129.11288485996667,0.0,13548.630449641336,69
StaticLinePlanner,100,10,2.0,5,143.96173069268337,0.0,13737.99047964382,75
StaticLinePlanner,200,10,2.0,5,148.64156934054446,0.015637874603271484,28354.435968347585,143
StaticLinePlanner,200,10,2.0,5,136.87497596001444,0.015637874603271484,26396.024501670374,148
StaticLinePlanner,200,10,2.0,5,161.1447866395787,0.03138899803161621,28543.69142475224,154
StaticLinePlanner,200,10,2.0,5,137.55389093793707,0.03319215774536133,28023.779622001275,136
StaticLinePlanner,200,10,2.0,5,144.87796089882352,0.027982473373413086,29738.120638407894,131
StaticLinePlanner,300,10,2.0,5,146.25639483289217,0.05225348472595215,42163.354902689476,215
StaticLinePlanner,300,10,2.0,5,160.75659046988028,0.06976771354675293,42547.81705598651,233
StaticLinePlanner,300,10,2.0,5,141.98913398039144,0.07630157470703125,42618.75141814514,204
StaticLinePlanner,300,10,2.0,5,137.61507643486374,0.07342386245727539,42987.68400600432,199
StaticLinePlanner,300,10,2.0,5,153.185479036052,0.06614017486572266,44336.26140472265,207
StaticLinePlanner,400,10,2.0,5,143.1315444247649,0.11378812789916992,55583.75797721782,288
StaticLinePlanner,400,10,2.0,5,157.0552807348113,0.15669775009155273,56451.29294221324,303
StaticLinePlanner,400,10,2.0,5,142.0260082341049,0.11447763442993164,55620.88374374643,282
StaticLinePlanner,400,10,2.0,5,141.245962283691,0.1170659065246582,56740.69401600564,278
StaticLinePlanner,400,10,2.0,5,153.77519607503635,0.12391471862792969,58037.83566374,285
StaticLinePlanner,500,10,2.0,5,144.30404968353335,0.16398215293884277,70124.36275532149,357
StaticLinePlanner,500,10,2.0,5,162.7036849766341,0.1573474407196045,72405.78801289832,380
StaticLinePlanner,500,10,2.0,5,142.82115906885974,0.15601611137390137,70000.68685496927,349
StaticLinePlanner,500,10,2.0,5,139.90783037206467,0.15880537033081055,71162.24991473008,342
StaticLinePlanner,500,10,2.0,5,155.0133258709802,0.15091872215270996,73627.88666617489,353
StaticLinePlanner,600,10,2.0,5,140.36244753004627,0.22042346000671387,82712.32938616496,426
StaticLinePlanner,600,10,2.0,5,154.13936720762197,0.24949979782104492,82527.68889596067,459
StaticLinePlanner,600,10,2.0,5,157.45646664500427,0.22504782676696777,84170.88307247542,463
StaticLinePlanner,600,10,2.0,5,138.66633593552123,0.22090411186218262,85148.1733775637,407
StaticLinePlanner,600,10,2.0,5,149.0827602419008,0.21368932723999023,84458.32399451477,432
StaticLinePlanner,700,10,2.0,5,140.17672940442478,0.3500680923461914,96784.38110607796,494
StaticLinePlanner,700,10,2.0,5,159.2124165407076,0.3002595901489258,99320.58467976912,531
StaticLinePlanner,700,10,2.0,5,144.4954216142051,0.5434002876281738,97964.52336426078,496
StaticLinePlanner,700,10,2.0,5,133.25119445107015,0.3828256130218506,96220.37735718134,479
StaticLinePlanner,700,10,2.0,5,155.67619511034113,0.39455389976501465,102211.72265338777,500
StaticLinePlanner,800,10,2.0,5,145.963106020423,0.5586798191070557,114616.2196885671,558
StaticLinePlanner,800,10,2.0,5,160.53499093329404,0.7984082698822021,115273.00332701099,600
StaticLinePlanner,800,10,2.0,5,143.07812662242674,0.4825308322906494,111292.66972824471,566
StaticLinePlanner,800,10,2.0,5,132.97285341762924,0.5729491710662842,109855.29771988282,547
StaticLinePlanner,800,10,2.0,5,156.06202777413327,0.4351022243499756,112614.53106608185,598
StaticLinePlanner,900,10,2.0,5,145.93739725988888,0.5067689418792725,128614.60279899201,625
StaticLinePlanner,900,10,2.0,5,158.57165610436667,0.5529365539550781,128065.1353492711,680
StaticLinePlanner,900,10,2.0,5,143.85921188482837,0.49075889587402344,123082.49441954293,655
StaticLinePlanner,900,10,2.0,5,153.40404370173817,0.4861934185028076,124632.34021868606,694
StaticLinePlanner,900,10,2.0,5,152.54300062127714,0.5062005519866943,128249.93062833342,651
StaticLinePlanner,1000,10,2.0,5,141.5190714977054,0.8034496307373047,139432.90649845015,698
StaticLinePlanner,1000,10,2.0,5,161.61914620828497,0.8314647674560547,143822.76756133832,761
StaticLinePlanner,1000,10,2.0,5,150.60119477410123,0.879723072052002,142094.16550968806,725
StaticLinePlanner,1000,10,2.0,5,153.6745060455785,1.296755075454712,140074.88800971885,756
StaticLinePlanner,1000,10,2.0,5,152.27312058289732,0.7792205810546875,142898.43501035662,719
IterativeAssignmentPlanner,2000,10,2.0,5,232.39573462271855,16.62328004837036,275104.97775736573,1554
IterativeAssignmentPlanner,2000,10,2.0,5,231.3754778590303,17.065179586410522,271120.5279058828,1562
IterativeAssignmentPlanner,2000,10,2.0,5,227.7258932882476,19.777753353118896,268741.1332480746,1611
IterativeAssignmentPlanner,2000,10,2.0,5,228.15520402166544,16.65574860572815,272044.58624298463,1534
IterativeAssignmentPlanner,2000,10,2.0,5,237.56200463838698,16.750991821289062,268566.4044615418,1569
KmeansAssignmentPlanner,2000,10,2.0,5,252.02503477220824,15.766624927520752,297560.24018268415,1603
KmeansAssignmentPlanner,2000,10,2.0,5,255.02873497211803,15.407971143722534,293853.68041473604,1568
KmeansAssignmentPlanner,2000,10,2.0,5,268.61650355077586,15.709760665893555,303476.1745137796,1614
KmeansAssignmentPlanner,2000,10,2.0,5,245.8204262153781,15.439079523086548,295497.24062675994,1559
KmeansAssignmentPlanner,2000,10,2.0,5,268.3715818261506,17.078566789627075,296919.3865964691,1635
StaticLinePlanner,2000,10,2.0,5,145.62600078910165,2.6085290908813477,286059.97791918047,1381
StaticLinePlanner,2000,10,2.0,5,149.9618535464776,2.5400657653808594,283536.2255983185,1449
StaticLinePlanner,2000,10,2.0,5,156.61762367509303,2.3710074424743652,285749.0627633175,1490
StaticLinePlanner,2000,10,2.0,5,144.97387403146897,2.5021069049835205,288140.4629151379,1368
StaticLinePlanner,2000,10,2.0,5,143.36852850767912,2.4687201976776123,285661.74429950665,1372
