planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
SeparateTravelingPlanner,300,10,2.0,5,128.06520190430228,128.06520190430228,2.783672332763672,17121.11159890108,300
SeparateTravelingPlanner,300,10,2.0,5,118.45839278676874,118.45839278676874,2.65962553024292,17494.169180139485,300
SeparateTravelingPlanner,300,10,2.0,5,125.42435317924783,125.42435317924783,2.5676445960998535,18276.02599060715,300
SeparateTravelingPlanner,300,10,2.0,5,112.41236663815354,112.41236663815354,2.5847866535186768,16880.723024551044,300
SeparateTravelingPlanner,300,5,2.0,10,122.05869310991915,122.05869310991915,6.099276781082153,20090.95577240851,300
SeparateTravelingPlanner,300,5,2.0,10,110.52036441321792,110.52036441321792,6.233615875244141,17506.325290531182,300
SeparateTravelingPlanner,300,5,2.0,10,107.96787309029058,107.96787309029058,5.9226415157318115,16881.823180865013,300
SeparateTravelingPlanner,300,5,2.0,10,161.99847079183147,161.99847079183147,5.891812562942505,21288.04939659735,300
SeparateTravelingPlanner,300,5,2.0,10,115.61566402175933,115.61566402175933,6.295121669769287,19382.053387300377,300
SeparateTravelingPlanner,300,5,2.0,10,115.35060684244391,115.35060684244391,6.045973062515259,18180.48434381999,300
SeparateTravelingPlanner,300,5,2.0,10,114.77196628141749,114.77196628141749,5.966322898864746,17203.054894817837,300
SeparateTravelingPlanner,300,5,2.0,10,113.99856501477565,113.99856501477565,6.250025987625122,17672.958221574285,300
SeparateTravelingPlanner,300,5,2.0,10,119.57329650232248,119.57329650232248,5.775232315063477,19055.27757645774,300
SeparateTravelingPlanner,300,5,2.0,10,110.07225838404734,110.07225838404734,6.268161296844482,17427.809948913207,300
SeparateTravelingPlanner,300,5,2.0,10,110.22111240429068,110.22111240429068,6.236394166946411,17175.390136625072,300
SeparateTravelingPlanner,300,5,2.0,10,109.61405808117739,109.61405808117739,5.826092004776001,17346.426503799004,300
SeparateTravelingPlanner,300,5,2.0,10,123.64281100457791,123.64281100457791,5.995845556259155,18002.923097178846,300
SeparateTravelingPlanner,300,5,2.0,10,125.2574344559296,125.2574344559296,6.071030378341675,19796.663137931988,300
SeparateTravelingPlanner,300,5,2.0,10,138.62322760162806,138.62322760162806,6.206688642501831,19152.195653126662,300
SeparateTravelingPlanner,300,5,2.0,10,109.16404764641756,109.16404764641756,5.984983205795288,17687.84501803261,300
SeparateTravelingPlanner,300,5,2.0,10,118.38629407818323,118.38629407818323,6.505611896514893,17633.45448987881,300
SeparateTravelingPlanner,300,5,2.0,10,127.73437009345946,127.73437009345946,6.023292064666748,18054.572328249313,300
SeparateTravelingPlanner,300,5,2.0,10,130.5258517048447,130.5258517048447,6.147237777709961,19949.246194361916,300
SeparateTravelingPlanner,300,5,2.0,10,118.14503053584566,118.14503053584566,5.919345378875732,19206.186669179166,300
SeparateTravelingPlanner,300,5,2.0,10,119.04154002954881,119.04154002954881,6.53977370262146,18716.48634569945,300
SeparateTravelingPlanner,300,5,2.0,10,107.25395530286222,107.25395530286222,5.868367671966553,17193.339687527823,300
SeparateTravelingPlanner,300,5,2.0,10,125.76930842621272,125.76930842621272,6.4158408641815186,18222.76716079328,300
SeparateTravelingPlanner,300,5,2.0,10,140.53853367051255,140.53853367051255,6.126101016998291,19669.885300632086,300
SeparateTravelingPlanner,300,5,2.0,10,111.91956702308228,111.91956702308228,6.128925561904907,17519.290161831726,300
SeparateTravelingPlanner,300,5,2.0,10,122.27421742948485,122.27421742948485,5.864567756652832,19180.375666004147,300
SeparateTravelingPlanner,300,5,2.0,10,125.35594057775019,125.35594057775019,5.973062038421631,17328.80623362335,300
SeparateTravelingPlanner,300,5,2.0,10,105.72944073930395,105.72944073930395,5.777559757232666,16613.47338174053,300
SeparateTravelingPlanner,300,5,2.0,10,116.82730372690087,116.82730372690087,6.20711350440979,17797.84056329916,300
SeparateTravelingPlanner,300,5,2.0,10,125.20018564919235,125.20018564919235,6.269370079040527,17963.531510485147,300
SeparateTravelingPlanner,300,4,2.0,15,124.03058360168191,124.03058360168191,8.196139812469482,19904.832546879228,300
SeparateTravelingPlanner,300,4,2.0,15,109.03771928010585,109.03771928010585,8.384046792984009,17232.773534704967,300
SeparateTravelingPlanner,300,4,2.0,15,110.83067452569401,110.83067452569401,8.27921462059021,17031.699250001533,300
SeparateTravelingPlanner,300,4,2.0,15,131.1691563100485,131.1691563100485,8.256667613983154,22656.621175762513,300
SeparateTravelingPlanner,300,4,2.0,15,122.689490899808,122.689490899808,8.651101112365723,20605.5058495187,300
SeparateTravelingPlanner,300,4,2.0,15,111.65353763226398,111.65353763226398,8.332294225692749,17889.777975276345,300
SeparateTravelingPlanner,300,4,2.0,15,112.27116570117714,112.27116570117714,7.940385341644287,17049.00658123089,300
SeparateTravelingPlanner,300,4,2.0,15,115.59897995542478,115.59897995542478,8.49277114868164,17702.924155278975,300
SeparateTravelingPlanner,300,4,2.0,15,111.4168849029764,111.4168849029764,8.105210781097412,18067.53966284629,300
SeparateTravelingPlanner,300,4,2.0,15,110.74002774959614,110.74002774959614,8.706573963165283,17599.52650759546,300
SeparateTravelingPlanner,300,4,2.0,15,111.61266660321812,111.61266660321812,8.293691635131836,18012.14565631324,300
SeparateTravelingPlanner,300,4,2.0,15,114.49794382215359,114.49794382215359,8.486266136169434,18601.97845104757,300
SeparateTravelingPlanner,300,4,2.0,15,110.2851646921483,110.2851646921483,8.192251920700073,17832.23866445585,300
SeparateTravelingPlanner,300,4,2.0,15,121.12991501003427,121.12991501003427,8.381342887878418,19549.28990266916,300
SeparateTravelingPlanner,300,4,2.0,15,134.32358590003778,134.32358590003778,8.776868343353271,21545.100466944663,300
SeparateTravelingPlanner,300,4,2.0,15,116.00825604249025,116.00825604249025,8.27682375907898,17969.394214725995,300
SeparateTravelingPlanner,300,4,2.0,15,114.12900789596911,114.12900789596911,8.108021020889282,17730.56901421706,300
SeparateTravelingPlanner,300,4,2.0,15,123.56468713643784,123.56468713643784,7.8814496994018555,18375.923382141533,300
SeparateTravelingPlanner,300,4,2.0,15,128.05318759080853,128.05318759080853,8.23306918144226,20166.44083803446,300
SeparateTravelingPlanner,300,4,2.0,15,114.54308389319928,114.54308389319928,7.996295213699341,18550.32423491537,300
SeparateTravelingPlanner,300,4,2.0,15,140.78281861108877,140.78281861108877,9.00014042854309,20019.758281758746,300
SeparateTravelingPlanner,300,4,2.0,15,113.37576387667647,113.37576387667647,8.101115942001343,18334.603813282254,300
SeparateTravelingPlanner,300,4,2.0,15,129.00592262279525,129.00592262279525,9.27108359336853,19550.029222442972,300
SeparateTravelingPlanner,300,4,2.0,15,136.31428476141667,136.31428476141667,8.762741804122925,19565.878408241348,300
SeparateTravelingPlanner,300,4,2.0,15,109.43237351016452,109.43237351016452,8.068141222000122,17655.849270408595,300
SeparateTravelingPlanner,300,4,2.0,15,125.0063609892363,125.0063609892363,8.16631531715393,19839.060187099938,300
SeparateTravelingPlanner,300,4,2.0,15,119.98470451050439,119.98470451050439,8.01647138595581,16929.169508227416,300
SeparateTravelingPlanner,300,4,2.0,15,105.98056143478061,105.98056143478061,8.334182262420654,16682.79189064549,300
SeparateTravelingPlanner,300,4,2.0,15,116.03754797112009,116.03754797112009,8.805813074111938,17811.406839506308,300
SeparateTravelingPlanner,300,4,2.0,15,112.6222863921352,112.6222863921352,8.217467784881592,17634.54756745976,300
TravelingLinePlanner,300,17,2.0,3,112.16991246195995,112.16991246195995,54.405335903167725,18489.7608945472,300
TravelingLinePlanner,300,17,2.0,3,109.82100365205837,109.82100365205837,53.0783588886261,18346.700810641803,300
TravelingLinePlanner,300,17,2.0,3,117.5979706161825,117.5979706161825,52.39885711669922,20527.876729810163,300
TravelingLinePlanner,300,17,2.0,3,115.16390668015885,115.16390668015885,51.94953012466431,19327.61197686281,300
TravelingLinePlanner,300,17,2.0,3,115.08766063868183,115.08766063868183,51.666433334350586,19888.995072678943,300
TravelingLinePlanner,300,17,2.0,3,111.51276034712465,111.51276034712465,53.66896057128906,18287.475155618642,300
TravelingLinePlanner,300,17,2.0,3,111.02105913642818,111.02105913642818,51.90963792800903,18119.894047461516,300
TravelingLinePlanner,300,17,2.0,3,110.59297628214458,110.59297628214458,51.52664804458618,18476.736351003805,300
TravelingLinePlanner,300,17,2.0,3,123.5177955181102,123.5177955181102,51.32082533836365,22643.76597901372,300
TravelingLinePlanner,300,17,2.0,3,113.98850702557573,113.98850702557573,52.04318356513977,19318.911664173047,300
TravelingLinePlanner,300,17,2.0,3,114.1597460769424,114.1597460769424,51.806471824645996,19766.978902809275,300
TravelingLinePlanner,300,17,2.0,3,109.0579105697496,109.0579105697496,51.46179747581482,18013.494093783873,300
TravelingLinePlanner,300,17,2.0,3,113.68053987827494,113.68053987827494,51.88517355918884,19355.709938556312,300
TravelingLinePlanner,300,17,2.0,3,115.57570571507986,115.57570571507986,53.4876914024353,19926.325432607755,300
TravelingLinePlanner,300,17,2.0,3,113.53121236628431,113.53121236628431,64.87937688827515,19365.222574630105,300
TravelingLinePlanner,300,17,2.0,3,117.76931499019311,117.76931499019311,51.90849256515503,20906.8453479612,300
TravelingLinePlanner,300,17,2.0,3,108.8111812911111,108.8111812911111,50.868430614471436,17203.0951799052,300
TravelingLinePlanner,300,17,2.0,3,107.29861316687345,107.29861316687345,51.25494313240051,17087.960548833995,300
TravelingLinePlanner,300,17,2.0,3,111.52720400692313,111.52720400692313,51.00754165649414,18951.46302147223,300
TravelingLinePlanner,300,17,2.0,3,116.2240952058498,116.2240952058498,52.24976468086243,19795.655667619158,300
TravelingLinePlanner,300,17,2.0,3,119.66939784595364,119.66939784595364,51.933955669403076,20897.87685090513,300
TravelingLinePlanner,300,17,2.0,3,116.76327645399694,116.76327645399694,52.218666791915894,20041.021150003122,300
TravelingLinePlanner,300,17,2.0,3,112.19381539192841,112.19381539192841,51.938350677490234,18309.228153281725,300
TravelingLinePlanner,300,17,2.0,3,114.09674458033386,114.09674458033386,52.1249737739563,19282.761710352414,300
TravelingLinePlanner,300,17,2.0,3,116.13173815655826,116.13173815655826,52.62739133834839,20526.830429188733,300
TravelingLinePlanner,300,17,2.0,3,117.88742212544845,117.88742212544845,50.52076268196106,20500.205305615196,300
TravelingLinePlanner,300,17,2.0,3,116.0467731592249,116.0467731592249,51.53340697288513,18892.448560403216,300
TravelingLinePlanner,300,17,2.0,3,107.29315820294002,107.29315820294002,51.619446754455566,17736.355044104515,300
TravelingLinePlanner,300,17,2.0,3,110.27390632823469,110.27390632823469,51.31474447250366,18375.73041476574,300
TravelingLinePlanner,300,17,2.0,3,111.50511675139998,111.50511675139998,52.209978103637695,18400.407598270856,300
TravelingLinePlanner,300,10,2.0,5,114.49955106156297,114.49955106156297,53.0012891292572,19188.652474428105,300
TravelingLinePlanner,300,10,2.0,5,118.79571106062839,118.79571106062839,51.82142400741577,21039.113033212805,300
TravelingLinePlanner,300,10,2.0,5,113.8210630338712,113.8210630338712,51.97297406196594,19394.804455116777,300
TravelingLinePlanner,300,10,2.0,5,125.02013213816232,125.02013213816232,51.705788135528564,22284.47961426385,300
TravelingLinePlanner,300,10,2.0,5,114.67963909562344,114.67963909562344,51.586345195770264,19766.588609761435,300
TravelingLinePlanner,300,10,2.0,5,113.85934427904762,113.85934427904762,50.822718381881714,18991.450335195535,300
TravelingLinePlanner,300,10,2.0,5,116.6126876452827,116.6126876452827,51.060455560684204,19797.382600117875,300
TravelingLinePlanner,300,10,2.0,5,112.28530942291461,112.28530942291461,52.39542031288147,18984.436293234816,300
TravelingLinePlanner,300,10,2.0,5,115.43835495626902,115.43835495626902,52.42356753349304,20219.93381046137,300
TravelingLinePlanner,300,10,2.0,5,113.04918940840012,113.04918940840012,51.78040075302124,19037.116379020365,300
TravelingLinePlanner,300,10,2.0,5,111.95442824925266,111.95442824925266,51.61221361160278,19105.383554502354,300
TravelingLinePlanner,300,10,2.0,5,111.51305744496548,111.51305744496548,51.911860942840576,18750.038156348644,300
TravelingLinePlanner,300,10,2.0,5,116.08761641682334,116.08761641682334,52.54971265792847,20077.832900120837,300
TravelingLinePlanner,300,10,2.0,5,124.82973266862926,124.82973266862926,51.67684245109558,22702.533518672575,300
TravelingLinePlanner,300,10,2.0,5,119.62134476991619,119.62134476991619,51.99113607406616,21192.262295719673,300
TravelingLinePlanner,300,10,2.0,5,113.36971841934731,113.36971841934731,51.685546875,19586.96637670746,300
TravelingLinePlanner,300,10,2.0,5,117.30763626317355,117.30763626317355,51.40012192726135,19752.03167152394,300
TravelingLinePlanner,300,10,2.0,5,109.102747166575,109.102747166575,51.59139370918274,17629.200748744457,300
TravelingLinePlanner,300,10,2.0,5,118.58363761951338,118.58363761951338,51.436647176742554,21068.393105249306,300
TravelingLinePlanner,300,10,2.0,5,124.5271164616134,124.5271164616134,52.08670377731323,22286.562044348233,300
TravelingLinePlanner,300,10,2.0,5,112.73356430675844,112.73356430675844,52.39957118034363,18817.126789146572,300
TravelingLinePlanner,300,10,2.0,5,120.97537291056524,120.97537291056524,51.13019418716431,21304.650086973612,300
TravelingLinePlanner,300,10,2.0,5,113.02325519717648,113.02325519717648,50.98309803009033,18558.06009485615,300
TravelingLinePlanner,300,10,2.0,5,120.27553318024049,120.27553318024049,52.25777244567871,21136.3982903244,300
TravelingLinePlanner,300,10,2.0,5,112.43710024786587,112.43710024786587,53.519978523254395,19418.439056581017,300
TravelingLinePlanner,300,10,2.0,5,123.06229207788621,123.06229207788621,51.466482162475586,22052.666291346522,300
TravelingLinePlanner,300,10,2.0,5,124.53499668484127,124.53499668484127,51.684301137924194,21438.915618088122,300
TravelingLinePlanner,300,10,2.0,5,111.72726682272784,111.72726682272784,52.181249380111694,19066.58763004086,300
TravelingLinePlanner,300,10,2.0,5,121.95400658604797,121.95400658604797,51.9407958984375,21879.760492109734,300
TravelingLinePlanner,300,10,2.0,5,113.55916604884932,113.55916604884932,51.59633278846741,19016.62238750566,300
TravelingLinePlanner,300,5,2.0,10,122.50640801075053,122.50640801075053,51.537259578704834,21590.709559184375,300
TravelingLinePlanner,300,5,2.0,10,108.65557874533454,108.65557874533454,51.37277102470398,17997.073338624654,300
TravelingLinePlanner,300,5,2.0,10,110.17018519071598,110.17018519071598,51.424779653549194,18299.54110217021,300
TravelingLinePlanner,300,5,2.0,10,128.49775707682872,128.49775707682872,50.9014675617218,23327.76709586377,300
TravelingLinePlanner,300,5,2.0,10,116.41711419022778,116.41711419022778,50.71487212181091,20287.831138142734,300
TravelingLinePlanner,300,5,2.0,10,117.28756273949489,117.28756273949489,51.13200926780701,20019.915873329715,300
TravelingLinePlanner,300,5,2.0,10,113.79153653709608,113.79153653709608,51.14561319351196,18951.037267661886,300
TravelingLinePlanner,300,5,2.0,10,114.58838928341132,114.58838928341132,51.21615242958069,19675.360251383827,300
TravelingLinePlanner,300,5,2.0,10,120.42794263006188,120.42794263006188,50.90325903892517,21716.810112599225,300
TravelingLinePlanner,300,5,2.0,10,110.24399499438127,110.24399499438127,50.77849268913269,18195.558054814708,300
TravelingLinePlanner,300,5,2.0,10,111.82099052302263,111.82099052302263,50.71644043922424,19065.352236633338,300
TravelingLinePlanner,300,5,2.0,10,110.16277481178,110.16277481178,51.05806040763855,18344.953366393,300
TravelingLinePlanner,300,5,2.0,10,113.45627214480498,113.45627214480498,51.019697189331055,19288.42961851533,300
TravelingLinePlanner,300,5,2.0,10,127.58994161411454,127.58994161411454,51.20284605026245,23530.59620231815,300
TravelingLinePlanner,300,5,2.0,10,124.86625852782072,124.86625852782072,51.11899542808533,22765.736423091024,300
TravelingLinePlanner,300,5,2.0,10,110.93167518717102,110.93167518717102,50.962669134140015,18855.553407054573,300
TravelingLinePlanner,300,5,2.0,10,120.16687199849558,120.16687199849558,50.41467022895813,20609.80239212055,300
TravelingLinePlanner,300,5,2.0,10,118.74398962861558,118.74398962861558,50.74913048744202,20521.573487356633,300
TravelingLinePlanner,300,5,2.0,10,123.88321924766305,123.88321924766305,50.81844139099121,22658.267593694203,300
TravelingLinePlanner,300,5,2.0,10,121.73691466384355,121.73691466384355,50.95546364784241,21449.501505017273,300
TravelingLinePlanner,300,5,2.0,10,119.4943141637003,119.4943141637003,50.61162495613098,20845.351746229127,300
TravelingLinePlanner,300,5,2.0,10,110.97866605212494,110.97866605212494,57.481075286865234,18305.63802944152,300
TravelingLinePlanner,300,5,2.0,10,120.97611538727037,120.97611538727037,55.638083696365356,20943.918151884307,300
TravelingLinePlanner,300,5,2.0,10,123.11358877237066,123.11358877237066,54.17839288711548,21987.814967963455,300
TravelingLinePlanner,300,5,2.0,10,112.05591063901417,112.05591063901417,63.36653399467468,19304.082173925504,300
TravelingLinePlanner,300,5,2.0,10,125.15393120016905,125.15393120016905,65.5421576499939,22680.158028031376,300
TravelingLinePlanner,300,5,2.0,10,121.76842916433574,121.76842916433574,59.7639946937561,20608.94536193646,300
TravelingLinePlanner,300,5,2.0,10,108.10334752784418,108.10334752784418,66.32785749435425,17979.411841575762,300
TravelingLinePlanner,300,5,2.0,10,119.0901442227031,119.0901442227031,61.28348469734192,21020.60178310626,300
TravelingLinePlanner,300,5,2.0,10,115.36894909118449,115.36894909118449,60.47842741012573,19559.557300206212,300
TravelingLinePlanner,300,4,2.0,15,121.08326271054679,121.08326271054679,65.85437488555908,21163.76596912325,300
TravelingLinePlanner,300,4,2.0,15,110.07904147298444,110.07904147298444,60.850980043411255,18424.112156919626,300
TravelingLinePlanner,300,4,2.0,15,111.59812602226377,111.59812602226377,59.684948682785034,18727.92335163455,300
TravelingLinePlanner,300,4,2.0,15,131.7309963709611,131.7309963709611,60.53754782676697,24297.73888410348,300
TravelingLinePlanner,300,4,2.0,15,126.36347937069439,126.36347937069439,58.80748152732849,23271.740692282725,300
TravelingLinePlanner,300,4,2.0,15,114.97670826408023,114.97670826408023,59.592811822891235,19326.659530705318,300
TravelingLinePlanner,300,4,2.0,15,112.35785335235032,112.35785335235032,67.82644510269165,18520.932312238157,300
TravelingLinePlanner,300,4,2.0,15,112.43497743170036,112.43497743170036,55.07832717895508,19029.336695870537,300
TravelingLinePlanner,300,4,2.0,15,111.52369149783361,111.52369149783361,61.2152054309845,19045.534772930743,300
TravelingLinePlanner,300,4,2.0,15,111.6430571163672,111.6430571163672,69.4111099243164,18615.27669141049,300
TravelingLinePlanner,300,4,2.0,15,113.23230663583891,113.23230663583891,62.574609994888306,19488.74707047822,300
TravelingLinePlanner,300,4,2.0,15,114.32870372858072,114.32870372858072,58.92255187034607,19594.732041433213,300
TravelingLinePlanner,300,4,2.0,15,110.57158924744195,110.57158924744195,58.72533440589905,18423.024749306416,300
TravelingLinePlanner,300,4,2.0,15,123.4624221682192,123.4624221682192,56.89696764945984,22292.340368549558,300
TravelingLinePlanner,300,4,2.0,15,131.99128197393242,131.99128197393242,60.232707023620605,24903.24345692453,300
TravelingLinePlanner,300,4,2.0,15,117.66201608078464,117.66201608078464,56.3726749420166,20874.655675138652,300
TravelingLinePlanner,300,4,2.0,15,115.88069512862003,115.88069512862003,60.36034822463989,19323.94933115788,300
TravelingLinePlanner,300,4,2.0,15,123.8851570145618,123.8851570145618,58.945791721343994,22063.923703140495,300
TravelingLinePlanner,300,4,2.0,15,128.49864704658867,128.49864704658867,56.96339797973633,24042.895933371896,300
TravelingLinePlanner,300,4,2.0,15,114.19994434138867,114.19994434138867,53.97568416595459,19188.410408280815,300
TravelingLinePlanner,300,4,2.0,15,129.43169177325996,129.43169177325996,52.92526388168335,23826.565029097033,300
TravelingLinePlanner,300,4,2.0,15,113.8189691420728,113.8189691420728,53.22827100753784,19157.72895642588,300
TravelingLinePlanner,300,4,2.0,15,130.73241617974332,130.73241617974332,53.26253366470337,23870.808389626203,300
TravelingLinePlanner,300,4,2.0,15,123.99503321011964,123.99503321011964,61.698176860809326,22252.248299288145,300
TravelingLinePlanner,300,4,2.0,15,108.7668815654662,108.7668815654662,58.83055305480957,18317.373451861116,300
TravelingLinePlanner,300,4,2.0,15,127.60713312870104,127.60713312870104,58.067461252212524,23416.11860659097,300
TravelingLinePlanner,300,4,2.0,15,120.39696712280309,120.39696712280309,54.14474582672119,20197.50674947667,300
TravelingLinePlanner,300,4,2.0,15,109.53251007816603,109.53251007816603,55.44181966781616,18408.160606672318,300
TravelingLinePlanner,300,4,2.0,15,117.55396104035236,117.55396104035236,56.49801325798035,20559.74682840104,300
TravelingLinePlanner,300,4,2.0,15,113.853087884759,113.853087884759,57.09329056739807,19104.798938278567,300
